"station"	"variable"	"technique"	"periodicity"	"date"	"hour"	"value"	"valid"
"28793514"	6	2	2	2016-07-11	8	8	TRUE
"28793601"	38	2	2	2016-07-11	8	7	TRUE
"28793606"	48	2	2	2016-07-11	8	0.3	TRUE
"28793607"	8	2	2	2016-07-11	8	34	TRUE
"28793608"	8	2	2	2016-07-11	8	68	TRUE
"28793610"	47	2	2	2016-07-11	8	55	TRUE
"28793612"	8	2	2	2016-07-11	8	120	TRUE
"28793689"	98	2	2	2016-07-11	8	0	TRUE
"28793801"	38	2	2	2016-07-11	8	4	TRUE
"28793807"	8	2	2	2016-07-11	8	119	TRUE
"28793808"	8	2	2	2016-07-11	8	108	TRUE
"28793809"	47	2	2	2016-07-11	8	16	TRUE
"28793810"	47	2	2	2016-07-11	8	26	TRUE
"28793812"	8	2	2	2016-07-11	8	290	TRUE
"28793820"	59	2	2	2016-07-11	8	6.7	TRUE
"28793830"	59	2	2	2016-07-11	8	0.7	TRUE
"28793835"	59	2	2	2016-07-11	8	0.8	TRUE
"28793883"	98	2	2	2016-07-11	8	26	TRUE
"28793889"	98	2	2	2016-07-11	8	0	TRUE
"28793906"	48	2	2	2016-07-11	8	0.8	TRUE
"28793907"	8	2	2	2016-07-11	8	42	TRUE
"28793908"	8	2	2	2016-07-11	8	76	TRUE
"28793912"	8	2	2	2016-07-11	8	140	TRUE
"28793914"	6	2	2	2016-07-11	8	12	TRUE
"28793989"	98	2	2	2016-07-11	8	0	TRUE
"28794001"	38	2	2	2016-07-11	8	4	TRUE
"28794007"	8	2	2	2016-07-11	8	26	TRUE
"28794008"	8	2	2	2016-07-11	8	73	TRUE
"28794010"	47	2	2	2016-07-11	8	46	TRUE
"28794012"	8	2	2	2016-07-11	8	113	TRUE
"28794089"	98	2	2	2016-07-11	8	0	TRUE
"28794707"	8	2	2	2016-07-11	8	64	TRUE
"28794708"	8	2	2	2016-07-11	8	80	TRUE
"28794709"	47	2	2	2016-07-11	8	16	TRUE
"28794710"	47	2	2	2016-07-11	8	27	TRUE
"28794712"	8	2	2	2016-07-11	8	179	TRUE
"28794807"	8	2	2	2016-07-11	8	24	TRUE
"28794808"	8	2	2	2016-07-11	8	61	TRUE
"28794809"	47	2	2	2016-07-11	8	9	TRUE
"28794810"	47	2	2	2016-07-11	8	19	TRUE
"28794812"	8	2	2	2016-07-11	8	98	TRUE
"28794907"	8	2	2	2016-07-11	8	30	TRUE
"28794908"	8	2	2	2016-07-11	8	58	TRUE
"28794912"	8	2	2	2016-07-11	8	104	TRUE
"28794914"	6	2	2	2016-07-11	8	2	TRUE
"28795007"	8	2	2	2016-07-11	8	34	TRUE
"28795008"	8	2	2	2016-07-11	8	72	TRUE
"28795009"	47	2	2	2016-07-11	8	10	TRUE
"28795010"	47	2	2	2016-07-11	8	18	TRUE
"28795012"	8	2	2	2016-07-11	8	124	TRUE
"28795083"	98	2	2	2016-07-11	8	29.8	TRUE
"28795407"	8	2	2	2016-07-11	8	34	TRUE
"28795408"	8	2	2	2016-07-11	8	62	TRUE
"28795412"	8	2	2	2016-07-11	8	114	TRUE
"28795414"	6	2	2	2016-07-11	8	31	TRUE
"28795480"	98	2	2	2016-07-11	8	5	TRUE
"28795481"	98	2	2	2016-07-11	8	0.75	TRUE
"28795482"	98	2	2	2016-07-11	8	54	TRUE
"28795483"	98	2	2	2016-07-11	8	29.1	TRUE
"28795489"	98	2	2	2016-07-11	8	0	TRUE
"28795507"	8	2	2	2016-07-11	8	80	TRUE
"28795508"	8	2	2	2016-07-11	8	93	TRUE
"28795510"	47	2	2	2016-07-11	8	39	TRUE
"28795512"	8	2	2	2016-07-11	8	215	TRUE
"28795520"	59	2	2	2016-07-11	8	1.7	TRUE
"28795530"	59	2	2	2016-07-11	8	0.6	TRUE
"28795535"	59	2	2	2016-07-11	8	0.1	TRUE
"28795542"	2	2	2	2016-07-11	8	1.45	TRUE
"28795543"	2	2	2	2016-07-11	8	1.26	TRUE
"28795544"	2	2	2	2016-07-11	8	0.19	TRUE
"28795606"	48	2	2	2016-07-11	8	0.4	TRUE
"28795607"	8	2	2	2016-07-11	8	55	TRUE
"28795608"	8	2	2	2016-07-11	8	83	TRUE
"28795612"	8	2	2	2016-07-11	8	167	TRUE
"28795614"	6	2	2	2016-07-11	8	13	TRUE
"28795681"	98	2	2	2016-07-11	8	0.17	TRUE
"28795682"	98	2	2	2016-07-11	8	132	TRUE
"28795683"	98	2	2	2016-07-11	8	27.3	TRUE
"28795686"	98	2	2	2016-07-11	8	40	TRUE
"28795689"	98	2	2	2016-07-11	8	0	TRUE
"28795701"	38	2	2	2016-07-11	8	6	TRUE
"28795706"	48	2	2	2016-07-11	8	0.3	TRUE
"28795707"	8	2	2	2016-07-11	8	19	TRUE
"28795708"	8	2	2	2016-07-11	8	58	TRUE
"28795710"	47	2	2	2016-07-11	8	34	TRUE
"28795712"	8	2	2	2016-07-11	8	87	TRUE
"28795783"	98	2	2	2016-07-11	8	27.1	TRUE
"28795807"	8	2	2	2016-07-11	8	10	TRUE
"28795808"	8	2	2	2016-07-11	8	35	TRUE
"28795812"	8	2	2	2016-07-11	8	50	TRUE
"28795814"	6	2	2	2016-07-11	8	26	TRUE
"28795907"	8	2	2	2016-07-11	8	52	TRUE
"28795908"	8	2	2	2016-07-11	8	63	TRUE
"28795912"	8	2	2	2016-07-11	8	143	TRUE
"28795914"	6	2	2	2016-07-11	8	15	TRUE
"28795980"	98	2	2	2016-07-11	8	8	TRUE
"28795981"	98	2	2	2016-07-11	8	0.24	TRUE
"28795982"	98	2	2	2016-07-11	8	250	TRUE
"28795983"	98	2	2	2016-07-11	8	27.3	TRUE
"28795986"	98	2	2	2016-07-11	8	40	TRUE
"28795987"	98	2	2	2016-07-11	8	931	TRUE
"28795988"	98	2	2	2016-07-11	8	230	TRUE
"28795989"	98	2	2	2016-07-11	8	0	TRUE
"28796007"	8	2	2	2016-07-11	8	34	TRUE
"28796008"	8	2	2	2016-07-11	8	75	TRUE
"28796010"	47	2	2	2016-07-11	8	27	TRUE
"28796012"	8	2	2	2016-07-11	8	127	TRUE
"28796014"	6	2	2	2016-07-11	8	18	TRUE
"28796087"	98	2	2	2016-07-11	8	922	TRUE
"28796089"	98	2	2	2016-07-11	8	0	TRUE
"28799901"	38	2	2	2016-07-11	9	6	TRUE
"28799906"	48	2	2	2016-07-11	9	0.4	TRUE
"28799907"	8	2	2	2016-07-11	9	44	TRUE
"28799908"	8	2	2	2016-07-11	9	74	TRUE
"28799909"	47	2	2	2016-07-11	9	16	TRUE
"28799910"	47	2	2	2016-07-11	9	36	TRUE
"28799912"	8	2	2	2016-07-11	9	142	TRUE
"28799914"	6	2	2	2016-07-11	9	23	TRUE
"28799920"	59	2	2	2016-07-11	9	4.9	TRUE
"28799930"	59	2	2	2016-07-11	9	1.1	TRUE
"28799935"	59	2	2	2016-07-11	9	0.6	TRUE
"28799942"	2	2	2	2016-07-11	9	1.39	TRUE
"28799943"	2	2	2	2016-07-11	9	1.23	TRUE
"28799944"	2	2	2	2016-07-11	9	0.16	TRUE
"28799980"	98	2	2	2016-07-11	9	24	TRUE
"28799981"	98	2	2	2016-07-11	9	0.63	TRUE
"28799982"	98	2	2	2016-07-11	9	112	TRUE
"28799983"	98	2	2	2016-07-11	9	28.1	TRUE
"28799986"	98	2	2	2016-07-11	9	44	TRUE
"28799987"	98	2	2	2016-07-11	9	931	TRUE
"28799988"	98	2	2	2016-07-11	9	416	TRUE
"28799989"	98	2	2	2016-07-11	9	0	TRUE
"28790401"	38	2	2	2016-07-11	9	9	TRUE
"28790406"	48	2	2	2016-07-11	9	0.6	TRUE
"28790407"	8	2	2	2016-07-11	9	94	TRUE
"28790408"	8	2	2	2016-07-11	9	98	TRUE
"28790412"	8	2	2	2016-07-11	9	243	TRUE
"28790481"	98	2	2	2016-07-11	9	0.16	TRUE
"28790482"	98	2	2	2016-07-11	9	48	TRUE
"28790483"	98	2	2	2016-07-11	9	21.7	TRUE
"28790486"	98	2	2	2016-07-11	9	59	TRUE
"28790489"	98	2	2	2016-07-11	9	0	TRUE
"28790801"	38	2	2	2016-07-11	9	14	TRUE
"28790806"	48	2	2	2016-07-11	9	0.5	TRUE
"28790807"	8	2	2	2016-07-11	9	78	TRUE
"28790808"	8	2	2	2016-07-11	9	104	TRUE
"28790809"	47	2	2	2016-07-11	9	19	TRUE
"28790810"	47	2	2	2016-07-11	9	39	TRUE
"28790812"	8	2	2	2016-07-11	9	224	TRUE
"28790814"	6	2	2	2016-07-11	9	16	TRUE
"28790820"	59	2	2	2016-07-11	9	5.2	TRUE
"28790830"	59	2	2	2016-07-11	9	1.4	TRUE
"28790835"	59	2	2	2016-07-11	9	0.7	TRUE
"28790842"	2	2	2	2016-07-11	9	1.59	TRUE
"28790843"	2	2	2	2016-07-11	9	1.39	TRUE
"28790844"	2	2	2	2016-07-11	9	0.2	TRUE
"28791107"	8	2	2	2016-07-11	9	64	TRUE
"28791108"	8	2	2	2016-07-11	9	92	TRUE
"28791112"	8	2	2	2016-07-11	9	190	TRUE
"28791120"	59	2	2	2016-07-11	9	7.1	TRUE
"28791130"	59	2	2	2016-07-11	9	2.7	TRUE
"28791135"	59	2	2	2016-07-11	9	1.2	TRUE
"28791189"	98	2	2	2016-07-11	9	0	TRUE
"28791606"	48	2	2	2016-07-11	9	0.3	TRUE
"28791607"	8	2	2	2016-07-11	9	25	TRUE
"28791608"	8	2	2	2016-07-11	9	70	TRUE
"28791612"	8	2	2	2016-07-11	9	108	TRUE
"28791614"	6	2	2	2016-07-11	9	15	TRUE
"28791689"	98	2	2	2016-07-11	9	0	TRUE
"28791701"	38	2	2	2016-07-11	9	9	TRUE
"28791707"	8	2	2	2016-07-11	9	11	TRUE
"28791708"	8	2	2	2016-07-11	9	53	TRUE
"28791712"	8	2	2	2016-07-11	9	69	TRUE
"28791714"	6	2	2	2016-07-11	9	30	TRUE
"28791801"	38	2	2	2016-07-11	9	5	TRUE
"28791806"	48	2	2	2016-07-11	9	0.4	TRUE
"28791807"	8	2	2	2016-07-11	9	45	TRUE
"28791808"	8	2	2	2016-07-11	9	87	TRUE
"28791810"	47	2	2	2016-07-11	9	20	TRUE
"28791812"	8	2	2	2016-07-11	9	155	TRUE
"28791814"	6	2	2	2016-07-11	9	13	TRUE
"28791820"	59	2	2	2016-07-11	9	2.7	TRUE
"28791830"	59	2	2	2016-07-11	9	0.5	TRUE
"28791835"	59	2	2	2016-07-11	9	0.3	TRUE
"28791883"	98	2	2	2016-07-11	9	26.7	TRUE
"28791889"	98	2	2	2016-07-11	9	0	TRUE
"28792401"	38	2	2	2016-07-11	9	3	TRUE
"28792406"	48	2	2	2016-07-11	9	0.3	TRUE
"28792407"	8	2	2	2016-07-11	9	31	TRUE
"28792408"	8	2	2	2016-07-11	9	58	TRUE
"28792409"	47	2	2	2016-07-11	9	12	TRUE
"28792410"	47	2	2	2016-07-11	9	27	TRUE
"28792412"	8	2	2	2016-07-11	9	106	TRUE
"28792414"	6	2	2	2016-07-11	9	23	TRUE
"28792420"	59	2	2	2016-07-11	9	1.6	TRUE
"28792430"	59	2	2	2016-07-11	9	0.2	TRUE
"28792435"	59	2	2	2016-07-11	9	0.1	TRUE
"28792442"	2	2	2	2016-07-11	9	1.33	TRUE
"28792443"	2	2	2	2016-07-11	9	1.23	TRUE
"28792444"	2	2	2	2016-07-11	9	0.1	TRUE
"28792480"	98	2	2	2016-07-11	9	27	TRUE
"28792481"	98	2	2	2016-07-11	9	1.29	TRUE
"28792482"	98	2	2	2016-07-11	9	105	TRUE
"28792483"	98	2	2	2016-07-11	9	29.6	TRUE
"28792486"	98	2	2	2016-07-11	9	44	TRUE
"28792487"	98	2	2	2016-07-11	9	941	TRUE
"28792488"	98	2	2	2016-07-11	9	392	TRUE
"28792489"	98	2	2	2016-07-11	9	0	TRUE
"28792707"	8	2	2	2016-07-11	9	11	TRUE
"28792708"	8	2	2	2016-07-11	9	42	TRUE
"28792712"	8	2	2	2016-07-11	9	59	TRUE
"28792714"	6	2	2	2016-07-11	9	44	TRUE
"28793501"	38	2	2	2016-07-11	9	4	TRUE
"28793506"	48	2	2	2016-07-11	9	0.5	TRUE
"28793507"	8	2	2	2016-07-11	9	78	TRUE
"28793508"	8	2	2	2016-07-11	9	97	TRUE
"28793512"	8	2	2	2016-07-11	9	216	TRUE
"28793514"	6	2	2	2016-07-11	9	7	TRUE
"28793601"	38	2	2	2016-07-11	9	6	TRUE
"28793606"	48	2	2	2016-07-11	9	0.3	TRUE
"28793607"	8	2	2	2016-07-11	9	23	TRUE
"28793608"	8	2	2	2016-07-11	9	59	TRUE
"28793610"	47	2	2	2016-07-11	9	46	TRUE
"28793612"	8	2	2	2016-07-11	9	93	TRUE
"28793689"	98	2	2	2016-07-11	9	0	TRUE
"28793801"	38	2	2	2016-07-11	9	4	TRUE
"28793807"	8	2	2	2016-07-11	9	119	TRUE
"28793808"	8	2	2	2016-07-11	9	115	TRUE
"28793809"	47	2	2	2016-07-11	9	20	TRUE
"28793810"	47	2	2	2016-07-11	9	35	TRUE
"28793812"	8	2	2	2016-07-11	9	297	TRUE
"28793820"	59	2	2	2016-07-11	9	9.8	TRUE
"28793830"	59	2	2	2016-07-11	9	1.5	TRUE
"28793835"	59	2	2	2016-07-11	9	1.4	TRUE
"28793883"	98	2	2	2016-07-11	9	26.7	TRUE
"28793889"	98	2	2	2016-07-11	9	0	TRUE
"28793906"	48	2	2	2016-07-11	9	0.6	TRUE
"28793907"	8	2	2	2016-07-11	9	83	TRUE
"28793908"	8	2	2	2016-07-11	9	94	TRUE
"28793912"	8	2	2	2016-07-11	9	221	TRUE
"28793914"	6	2	2	2016-07-11	9	14	TRUE
"28793989"	98	2	2	2016-07-11	9	0	TRUE
"28794001"	38	2	2	2016-07-11	9	4	TRUE
"28794007"	8	2	2	2016-07-11	9	34	TRUE
"28794008"	8	2	2	2016-07-11	9	74	TRUE
"28794010"	47	2	2	2016-07-11	9	55	TRUE
"28794012"	8	2	2	2016-07-11	9	126	TRUE
"28794089"	98	2	2	2016-07-11	9	0	TRUE
"28794707"	8	2	2	2016-07-11	9	39	TRUE
"28794708"	8	2	2	2016-07-11	9	72	TRUE
"28794709"	47	2	2	2016-07-11	9	23	TRUE
"28794710"	47	2	2	2016-07-11	9	38	TRUE
"28794712"	8	2	2	2016-07-11	9	133	TRUE
"28794807"	8	2	2	2016-07-11	9	53	TRUE
"28794808"	8	2	2	2016-07-11	9	83	TRUE
"28794809"	47	2	2	2016-07-11	9	12	TRUE
"28794810"	47	2	2	2016-07-11	9	21	TRUE
"28794812"	8	2	2	2016-07-11	9	165	TRUE
"28794907"	8	2	2	2016-07-11	9	30	TRUE
"28794908"	8	2	2	2016-07-11	9	69	TRUE
"28794912"	8	2	2	2016-07-11	9	115	TRUE
"28794914"	6	2	2	2016-07-11	9	2	TRUE
"28795007"	8	2	2	2016-07-11	9	39	TRUE
"28795008"	8	2	2	2016-07-11	9	75	TRUE
"28795009"	47	2	2	2016-07-11	9	11	TRUE
"28795010"	47	2	2	2016-07-11	9	21	TRUE
"28795012"	8	2	2	2016-07-11	9	135	TRUE
"28795083"	98	2	2	2016-07-11	9	29.4	TRUE
"28795407"	8	2	2	2016-07-11	9	30	TRUE
"28795408"	8	2	2	2016-07-11	9	53	TRUE
"28795412"	8	2	2	2016-07-11	9	98	TRUE
"28795414"	6	2	2	2016-07-11	9	42	TRUE
"28795480"	98	2	2	2016-07-11	9	21	TRUE
"28795481"	98	2	2	2016-07-11	9	0.58	TRUE
"28795482"	98	2	2	2016-07-11	9	31	TRUE
"28795483"	98	2	2	2016-07-11	9	32	TRUE
"28795489"	98	2	2	2016-07-11	9	0	TRUE
"28795507"	8	2	2	2016-07-11	9	19	TRUE
"28795508"	8	2	2	2016-07-11	9	54	TRUE
"28795510"	47	2	2	2016-07-11	9	51	TRUE
"28795512"	8	2	2	2016-07-11	9	83	TRUE
"28795520"	59	2	2	2016-07-11	9	3.1	TRUE
"28795530"	59	2	2	2016-07-11	9	0.3	TRUE
"28795535"	59	2	2	2016-07-11	9	0.1	TRUE
"28795542"	2	2	2	2016-07-11	9	1.24	TRUE
"28795543"	2	2	2	2016-07-11	9	1.08	TRUE
"28795544"	2	2	2	2016-07-11	9	0.16	TRUE
"28795606"	48	2	2	2016-07-11	9	0.4	TRUE
"28795607"	8	2	2	2016-07-11	9	60	TRUE
"28795608"	8	2	2	2016-07-11	9	98	TRUE
"28795612"	8	2	2	2016-07-11	9	190	TRUE
"28795614"	6	2	2	2016-07-11	9	16	TRUE
"28795681"	98	2	2	2016-07-11	9	0.32	TRUE
"28795682"	98	2	2	2016-07-11	9	176	TRUE
"28795683"	98	2	2	2016-07-11	9	29.7	TRUE
"28795686"	98	2	2	2016-07-11	9	35	TRUE
"28795689"	98	2	2	2016-07-11	9	0	TRUE
"28795701"	38	2	2	2016-07-11	9	7	TRUE
"28795706"	48	2	2	2016-07-11	9	0.3	TRUE
"28795707"	8	2	2	2016-07-11	9	38	TRUE
"28795708"	8	2	2	2016-07-11	9	63	TRUE
"28795710"	47	2	2	2016-07-11	9	40	TRUE
"28795712"	8	2	2	2016-07-11	9	122	TRUE
"28795783"	98	2	2	2016-07-11	9	28.5	TRUE
"28795807"	8	2	2	2016-07-11	9	9	TRUE
"28795808"	8	2	2	2016-07-11	9	35	TRUE
"28795812"	8	2	2	2016-07-11	9	48	TRUE
"28795814"	6	2	2	2016-07-11	9	45	TRUE
"28795907"	8	2	2	2016-07-11	9	29	TRUE
"28795908"	8	2	2	2016-07-11	9	56	TRUE
"28795912"	8	2	2	2016-07-11	9	101	TRUE
"28795914"	6	2	2	2016-07-11	9	35	TRUE
"28795980"	98	2	2	2016-07-11	9	24	TRUE
"28795981"	98	2	2	2016-07-11	9	0.78	TRUE
"28795982"	98	2	2	2016-07-11	9	42	TRUE
"28795983"	98	2	2	2016-07-11	9	28.4	TRUE
"28795986"	98	2	2	2016-07-11	9	37	TRUE
"28795987"	98	2	2	2016-07-11	9	931	TRUE
"28795988"	98	2	2	2016-07-11	9	440	TRUE
"28795989"	98	2	2	2016-07-11	9	0	TRUE
"28796007"	8	2	2	2016-07-11	9	26	TRUE
"28796008"	8	2	2	2016-07-11	9	69	TRUE
"28796010"	47	2	2	2016-07-11	9	35	TRUE
"28796012"	8	2	2	2016-07-11	9	109	TRUE
"28796014"	6	2	2	2016-07-11	9	25	TRUE
"28796087"	98	2	2	2016-07-11	9	922	TRUE
"28796089"	98	2	2	2016-07-11	9	0	TRUE
"28799901"	38	2	2	2016-07-11	10	6	TRUE
"28799906"	48	2	2	2016-07-11	10	0.4	TRUE
"28799907"	8	2	2	2016-07-11	10	30	TRUE
"28799908"	8	2	2	2016-07-11	10	70	TRUE
"28799909"	47	2	2	2016-07-11	10	16	TRUE
"28799910"	47	2	2	2016-07-11	10	39	TRUE
"28799912"	8	2	2	2016-07-11	10	115	TRUE
"28799914"	6	2	2	2016-07-11	10	39	TRUE
"28799920"	59	2	2	2016-07-11	10	5.2	TRUE
"28799930"	59	2	2	2016-07-11	10	1	TRUE
"28799935"	59	2	2	2016-07-11	10	0.6	TRUE
"28799942"	2	2	2	2016-07-11	10	1.55	TRUE
"28799943"	2	2	2	2016-07-11	10	1.41	TRUE
"28799944"	2	2	2	2016-07-11	10	0.13	TRUE
"28799980"	98	2	2	2016-07-11	10	58	TRUE
"28799981"	98	2	2	2016-07-11	10	0.85	TRUE
"28799982"	98	2	2	2016-07-11	10	123	TRUE
"28799983"	98	2	2	2016-07-11	10	29.6	TRUE
"28799986"	98	2	2	2016-07-11	10	40	TRUE
"28799987"	98	2	2	2016-07-11	10	931	TRUE
"28799988"	98	2	2	2016-07-11	10	610	TRUE
"28799989"	98	2	2	2016-07-11	10	0	TRUE
"28790401"	38	2	2	2016-07-11	10	8	TRUE
"28790406"	48	2	2	2016-07-11	10	0.4	TRUE
"28790407"	8	2	2	2016-07-11	10	38	TRUE
"28790408"	8	2	2	2016-07-11	10	82	TRUE
"28790412"	8	2	2	2016-07-11	10	141	TRUE
"28790481"	98	2	2	2016-07-11	10	0.23	TRUE
"28790482"	98	2	2	2016-07-11	10	205	TRUE
"28790483"	98	2	2	2016-07-11	10	23.6	TRUE
"28790486"	98	2	2	2016-07-11	10	53	TRUE
"28790489"	98	2	2	2016-07-11	10	0	TRUE
"28790801"	38	2	2	2016-07-11	10	13	TRUE
"28790806"	48	2	2	2016-07-11	10	0.4	FALSE
"28790807"	8	2	2	2016-07-11	10	42	TRUE
"28790808"	8	2	2	2016-07-11	10	86	TRUE
"28790809"	47	2	2	2016-07-11	10	17	TRUE
"28790810"	47	2	2	2016-07-11	10	38	TRUE
"28790812"	8	2	2	2016-07-11	10	150	TRUE
"28790814"	6	2	2	2016-07-11	10	30	TRUE
"28790820"	59	2	2	2016-07-11	10	4.9	FALSE
"28790830"	59	2	2	2016-07-11	10	1.2	FALSE
"28790835"	59	2	2	2016-07-11	10	0.6	FALSE
"28790842"	2	2	2	2016-07-11	10	1.91	TRUE
"28790843"	2	2	2	2016-07-11	10	1.73	TRUE
"28790844"	2	2	2	2016-07-11	10	0.17	TRUE
"28791107"	8	2	2	2016-07-11	10	72	TRUE
"28791108"	8	2	2	2016-07-11	10	106	TRUE
"28791112"	8	2	2	2016-07-11	10	216	TRUE
"28791120"	59	2	2	2016-07-11	10	7.4	TRUE
"28791130"	59	2	2	2016-07-11	10	2.9	TRUE
"28791135"	59	2	2	2016-07-11	10	1.4	TRUE
"28791189"	98	2	2	2016-07-11	10	0	TRUE
"28791606"	48	2	2	2016-07-11	10	0.3	TRUE
"28791607"	8	2	2	2016-07-11	10	24	TRUE
"28791608"	8	2	2	2016-07-11	10	68	TRUE
"28791612"	8	2	2	2016-07-11	10	104	TRUE
"28791614"	6	2	2	2016-07-11	10	27	TRUE
"28791689"	98	2	2	2016-07-11	10	0	TRUE
"28791701"	38	2	2	2016-07-11	10	9	TRUE
"28791707"	8	2	2	2016-07-11	10	8	TRUE
"28791708"	8	2	2	2016-07-11	10	52	TRUE
"28791712"	8	2	2	2016-07-11	10	65	TRUE
"28791714"	6	2	2	2016-07-11	10	47	TRUE
"28791801"	38	2	2	2016-07-11	10	4	TRUE
"28791806"	48	2	2	2016-07-11	10	0.3	TRUE
"28791807"	8	2	2	2016-07-11	10	27	TRUE
"28791808"	8	2	2	2016-07-11	10	77	TRUE
"28791810"	47	2	2	2016-07-11	10	25	TRUE
"28791812"	8	2	2	2016-07-11	10	119	TRUE
"28791814"	6	2	2	2016-07-11	10	32	TRUE
"28791820"	59	2	2	2016-07-11	10	1.8	TRUE
"28791830"	59	2	2	2016-07-11	10	0.4	TRUE
"28791835"	59	2	2	2016-07-11	10	0.3	TRUE
"28791883"	98	2	2	2016-07-11	10	27.9	TRUE
"28791889"	98	2	2	2016-07-11	10	0	TRUE
"28792401"	38	2	2	2016-07-11	10	3	TRUE
"28792406"	48	2	2	2016-07-11	10	0.3	TRUE
"28792407"	8	2	2	2016-07-11	10	27	TRUE
"28792408"	8	2	2	2016-07-11	10	66	TRUE
"28792409"	47	2	2	2016-07-11	10	16	TRUE
"28792410"	47	2	2	2016-07-11	10	34	TRUE
"28792412"	8	2	2	2016-07-11	10	107	TRUE
"28792414"	6	2	2	2016-07-11	10	32	TRUE
"28792420"	59	2	2	2016-07-11	10	5.5	TRUE
"28792430"	59	2	2	2016-07-11	10	0.5	TRUE
"28792435"	59	2	2	2016-07-11	10	0.6	TRUE
"28792442"	2	2	2	2016-07-11	10	1.54	TRUE
"28792443"	2	2	2	2016-07-11	10	1.44	TRUE
"28792444"	2	2	2	2016-07-11	10	0.09	TRUE
"28792480"	98	2	2	2016-07-11	10	65	TRUE
"28792481"	98	2	2	2016-07-11	10	1.84	TRUE
"28792482"	98	2	2	2016-07-11	10	132	TRUE
"28792483"	98	2	2	2016-07-11	10	31.8	TRUE
"28792486"	98	2	2	2016-07-11	10	39	TRUE
"28792487"	98	2	2	2016-07-11	10	941	TRUE
"28792488"	98	2	2	2016-07-11	10	598	TRUE
"28792489"	98	2	2	2016-07-11	10	0	TRUE
"28792707"	8	2	2	2016-07-11	10	7	TRUE
"28792708"	8	2	2	2016-07-11	10	35	TRUE
"28792712"	8	2	2	2016-07-11	10	46	TRUE
"28792714"	6	2	2	2016-07-11	10	59	TRUE
"28793501"	38	2	2	2016-07-11	10	5	TRUE
"28793506"	48	2	2	2016-07-11	10	0.3	TRUE
"28793507"	8	2	2	2016-07-11	10	33	TRUE
"28793508"	8	2	2	2016-07-11	10	79	TRUE
"28793512"	8	2	2	2016-07-11	10	129	TRUE
"28793514"	6	2	2	2016-07-11	10	26	TRUE
"28793601"	38	2	2	2016-07-11	10	6	TRUE
"28793606"	48	2	2	2016-07-11	10	0.3	TRUE
"28793607"	8	2	2	2016-07-11	10	33	TRUE
"28793608"	8	2	2	2016-07-11	10	69	TRUE
"28793610"	47	2	2	2016-07-11	10	56	TRUE
"28793612"	8	2	2	2016-07-11	10	120	TRUE
"28793689"	98	2	2	2016-07-11	10	0	TRUE
"28793801"	38	2	2	2016-07-11	10	3	TRUE
"28793807"	8	2	2	2016-07-11	10	61	TRUE
"28793808"	8	2	2	2016-07-11	10	96	TRUE
"28793809"	47	2	2	2016-07-11	10	14	TRUE
"28793810"	47	2	2	2016-07-11	10	32	TRUE
"28793812"	8	2	2	2016-07-11	10	190	TRUE
"28793820"	59	2	2	2016-07-11	10	8.6	TRUE
"28793830"	59	2	2	2016-07-11	10	0.8	TRUE
"28793835"	59	2	2	2016-07-11	10	0.6	TRUE
"28793883"	98	2	2	2016-07-11	10	28.2	TRUE
"28793889"	98	2	2	2016-07-11	10	0	TRUE
"28793906"	48	2	2	2016-07-11	10	0.5	TRUE
"28793907"	8	2	2	2016-07-11	10	51	TRUE
"28793908"	8	2	2	2016-07-11	10	82	TRUE
"28793912"	8	2	2	2016-07-11	10	160	TRUE
"28793914"	6	2	2	2016-07-11	10	29	TRUE
"28793989"	98	2	2	2016-07-11	10	0	TRUE
"28794001"	38	2	2	2016-07-11	10	3	TRUE
"28794007"	8	2	2	2016-07-11	10	14	TRUE
"28794008"	8	2	2	2016-07-11	10	50	TRUE
"28794010"	47	2	2	2016-07-11	10	46	TRUE
"28794012"	8	2	2	2016-07-11	10	72	TRUE
"28794089"	98	2	2	2016-07-11	10	0	TRUE
"28794707"	8	2	2	2016-07-11	10	15	TRUE
"28794708"	8	2	2	2016-07-11	10	48	TRUE
"28794709"	47	2	2	2016-07-11	10	21	TRUE
"28794710"	47	2	2	2016-07-11	10	42	TRUE
"28794712"	8	2	2	2016-07-11	10	71	TRUE
"28794807"	8	2	2	2016-07-11	10	50	TRUE
"28794808"	8	2	2	2016-07-11	10	92	TRUE
"28794809"	47	2	2	2016-07-11	10	15	TRUE
"28794810"	47	2	2	2016-07-11	10	30	TRUE
"28794812"	8	2	2	2016-07-11	10	169	TRUE
"28794907"	8	2	2	2016-07-11	10	14	TRUE
"28794908"	8	2	2	2016-07-11	10	66	TRUE
"28794912"	8	2	2	2016-07-11	10	88	TRUE
"28794914"	6	2	2	2016-07-11	10	20	TRUE
"28795007"	8	2	2	2016-07-11	10	49	TRUE
"28795008"	8	2	2	2016-07-11	10	89	TRUE
"28795009"	47	2	2	2016-07-11	10	12	TRUE
"28795010"	47	2	2	2016-07-11	10	27	TRUE
"28795012"	8	2	2	2016-07-11	10	164	TRUE
"28795083"	98	2	2	2016-07-11	10	30.2	TRUE
"28795407"	8	2	2	2016-07-11	10	11	TRUE
"28795408"	8	2	2	2016-07-11	10	28	TRUE
"28795412"	8	2	2	2016-07-11	10	46	TRUE
"28795414"	6	2	2	2016-07-11	10	77	TRUE
